product,category,date,mean,p10,p50,p90
kursi kerja cl 906 whar cpt gl,Classic Series,2026-09-01,0.9446974139922815,0.7846974139922814,0.9446974139922815,1.1046974139922816
kursi kerja cl 906 whar cpt gl,Classic Series,2026-10-01,0.953399916141802,0.7933999161418019,0.953399916141802,1.113399916141802
kursi kerja cl 906 whar cpt gl,Classic Series,2026-11-01,0.9384157187855786,0.7784157187855786,0.9384157187855786,1.0984157187855788
kursi kerja cl 906 whar cpt gl,Classic Series,2026-12-01,0.9149883729856579,0.7549883729856579,0.9149883729856579,1.074988372985658
kursi kerja cl 906 whar cpt gl,Classic Series,2027-01-01,0.9460599859852543,0.7860599859852543,0.9460599859852543,1.1060599859852545
kursi kerja cl 906 whar cpt gl,Classic Series,2027-02-01,0.9444850282125097,0.7844850282125096,0.9444850282125097,1.1044850282125096
kursi kerja cl 906 whar cpt gl,Classic Series,2027-03-01,0.9485363643680804,0.7885363643680804,0.9485363643680804,1.1085363643680806
kursi kerja cl 906 whar cpt gl,Classic Series,2027-04-01,0.9240810368558577,0.7640810368558577,0.9240810368558577,1.0840810368558578
kursi kerja dp 301,Stacking Series,2025-05-01,60.963998568489814,0.0,60.963998568489814,297.46399856848984
kursi kerja dp 301,Stacking Series,2025-06-01,58.737244903239194,0.0,58.737244903239194,295.2372449032392
kursi kerja dp 301,Stacking Series,2025-07-01,54.998853215956125,0.0,54.998853215956125,291.4988532159561
kursi kerja dp 301,Stacking Series,2025-08-01,59.68109608495307,0.0,59.68109608495307,296.1810960849531
kursi kerja dp 301,Stacking Series,2025-09-01,55.26591458305744,0.0,55.26591458305744,291.76591458305745
kursi kerja dp 301,Stacking Series,2025-10-01,53.36347374745681,0.0,53.36347374745681,289.8634737474568
kursi kerja dp 301,Stacking Series,2025-11-01,58.62836506808101,0.0,58.62836506808101,295.128365068081
kursi kerja dp 301,Stacking Series,2025-12-01,56.818020170885916,0.0,56.818020170885916,293.3180201708859
kursi kerja dp 301,Stacking Series,2026-01-01,53.98278608427917,0.0,53.98278608427917,290.48278608427916
kursi kerja dp 301,Stacking Series,2026-02-01,57.333859047882655,0.0,57.333859047882655,293.83385904788264
kursi kerja dp 301,Stacking Series,2026-03-01,55.17056883801372,0.0,55.17056883801372,291.6705688380137
kursi kerja dp 301,Stacking Series,2026-04-01,55.800544134224204,0.0,55.800544134224204,292.3005441342242
kursi kerja dp 301,Stacking Series,2026-05-01,58.331117042927964,0.0,58.331117042927964,294.831117042928
kursi kerja dp 301,Stacking Series,2026-06-01,52.68354883847269,0.0,52.68354883847269,289.1835488384727
kursi kerja dp 301,Stacking Series,2026-07-01,53.91636407154988,0.0,53.91636407154988,290.4163640715499
kursi kerja dp 301,Stacking Series,2026-08-01,57.88401435875249,0.0,57.88401435875249,294.3840143587525
kursi kerja dp 301,Stacking Series,2026-09-01,57.05257264104701,0.0,57.05257264104701,293.552572641047
kursi kerja dp 301,Stacking Series,2026-10-01,61.676843515450145,0.0,61.676843515450145,298.1768435154502
kursi kerja dp 301,Stacking Series,2026-11-01,58.70190305921035,0.0,58.70190305921035,295.20190305921034
kursi kerja dp 301,Stacking Series,2026-12-01,58.17323830357751,0.0,58.17323830357751,294.67323830357753
kursi kerja dp 301,Stacking Series,2027-01-01,68.25850062442731,0.0,68.25850062442731,304.7585006244273
kursi kerja dp 301,Stacking Series,2027-02-01,63.67919080822664,0.0,63.67919080822664,300.1791908082266
kursi kerja dp 301,Stacking Series,2027-03-01,65.62259106259168,0.0,65.62259106259168,302.1225910625917
kursi kerja dp 301,Stacking Series,2027-04-01,61.68786321494118,0.0,61.68786321494118,298.18786321494116
kursi kerja dp 301 tb,Stacking Series,2025-05-01,421.3102734022675,0.0,421.3102734022675,1251.3102734022675
kursi kerja dp 301 tb,Stacking Series,2025-06-01,412.4758758402089,0.0,763.4758758402089,1242.475875840209
kursi kerja dp 301 tb,Stacking Series,2025-07-01,432.74455506231396,0.0,432.74455506231396,1262.744555062314
kursi kerja dp 301 tb,Stacking Series,2025-08-01,451.793702953833,0.0,802.793702953833,1281.793702953833
kursi kerja dp 301 tb,Stacking Series,2025-09-01,411.32335591473645,0.0,762.3233559147365,1241.3233559147366
kursi kerja dp 301 tb,Stacking Series,2025-10-01,408.8498004268891,0.0,759.849800426889,1238.849800426889
kursi kerja dp 301 tb,Stacking Series,2025-11-01,446.6107381073425,0.0,797.6107381073425,1276.6107381073425
kursi kerja dp 301 tb,Stacking Series,2025-12-01,429.936345984068,0.0,429.936345984068,1259.9363459840679
kursi kerja dp 301 tb,Stacking Series,2026-01-01,404.4069911742304,0.0,404.4069911742304,1234.4069911742304
kursi kerja dp 301 tb,Stacking Series,2026-02-01,425.5769394480748,0.0,425.5769394480748,1255.5769394480749
kursi kerja dp 301 tb,Stacking Series,2026-03-01,404.975299122699,0.0,755.975299122699,1234.975299122699
kursi kerja dp 301 tb,Stacking Series,2026-04-01,405.02915919792497,0.0,405.02915919792497,1235.0291591979249
kursi kerja dp 301 tb,Stacking Series,2026-05-01,419.7921455202767,0.0,419.7921455202767,1224.1421455202774
kursi kerja dp 301 tb,Stacking Series,2026-06-01,375.28689149837464,0.0,375.28689149837464,1205.2868914983746
kursi kerja dp 301 tb,Stacking Series,2026-07-01,379.3540937398174,0.0,379.3540937398174,1209.3540937398175
kursi kerja dp 301 tb,Stacking Series,2026-08-01,403.64293462383193,0.0,403.64293462383193,1233.642934623832
kursi kerja dp 301 tb,Stacking Series,2026-09-01,394.46208386264163,0.0,745.4620838626416,1224.4620838626415
kursi kerja dp 301 tb,Stacking Series,2026-10-01,422.19691092433254,0.0,422.19691092433254,1252.1969109243325
kursi kerja dp 301 tb,Stacking Series,2026-11-01,397.1133240631002,0.0,748.1133240631002,1227.1133240631002
kursi kerja dp 301 tb,Stacking Series,2026-12-01,387.01973923793156,0.0,387.01973923793156,1217.0197392379316
kursi kerja dp 301 tb,Stacking Series,2027-01-01,447.29915215733536,0.0,798.2991521573354,1277.2991521573354
kursi kerja dp 301 tb,Stacking Series,2027-02-01,412.39048467963346,0.0,763.3904846796335,1242.3904846796336
kursi kerja dp 301 tb,Stacking Series,2027-03-01,418.8460968190441,0.0,418.8460968190441,1248.846096819044
kursi kerja dp 301 tb,Stacking Series,2027-04-01,388.09150649831514,0.0,739.0915064983151,1218.091506498315
kursi kerja dp 302 a,Stacking Series,2025-05-01,6.556881425089495,5.556881425089495,8.556881425089495,9.556881425089495
kursi kerja dp 302 a,Stacking Series,2025-06-01,6.375214607866972,5.375214607866972,8.375214607866972,9.375214607866972
kursi kerja dp 302 a,Stacking Series,2025-07-01,6.638664128491651,5.638664128491651,8.638664128491651,9.638664128491651
kursi kerja dp 302 a,Stacking Series,2025-08-01,6.913821637777209,5.913821637777209,8.91382163777721,9.91382163777721
kursi kerja dp 302 a,Stacking Series,2025-09-01,6.3986575149821965,5.3986575149821965,8.398657514982197,9.398657514982197
kursi kerja dp 302 a,Stacking Series,2025-10-01,6.394764159962389,5.394764159962389,8.394764159962389,9.394764159962389
kursi kerja dp 302 a,Stacking Series,2025-11-01,6.992130949402713,5.992130949402713,8.992130949402714,9.992130949402714
kursi kerja dp 302 a,Stacking Series,2025-12-01,6.749709685569575,5.749709685569575,8.749709685569574,9.749709685569574
kursi kerja dp 302 a,Stacking Series,2026-01-01,6.380655207029378,5.380655207029378,8.380655207029378,9.380655207029378
kursi kerja dp 302 a,Stacking Series,2026-02-01,6.72833898835868,5.72833898835868,8.72833898835868,9.72833898835868
kursi kerja dp 302 a,Stacking Series,2026-03-01,6.415377002643649,5.415377002643649,8.415377002643648,9.415377002643648
kursi kerja dp 302 a,Stacking Series,2026-04-01,6.449943379730661,5.449943379730661,8.449943379730662,9.449943379730662
kursi kerja dp 302 a,Stacking Series,2026-05-01,6.706940553620751,5.706940553620751,8.70694055362075,9.70694055362075
kursi kerja dp 302 a,Stacking Series,2026-06-01,6.010105771104682,5.010105771104682,8.010105771104682,9.010105771104682
kursi kerja dp 302 a,Stacking Series,2026-07-01,6.103887342498335,5.103887342498335,8.103887342498336,9.103887342498336
kursi kerja dp 302 a,Stacking Series,2026-08-01,6.506296652764844,5.506296652764844,8.506296652764844,9.506296652764844
kursi kerja dp 302 a,Stacking Series,2026-09-01,6.376483133482315,5.376483133482315,8.376483133482315,9.376483133482315
kursi kerja dp 302 a,Stacking Series,2026-10-01,6.863438903467387,5.863438903467387,8.863438903467387,9.863438903467387
kursi kerja dp 302 a,Stacking Series,2026-11-01,6.472005754240367,5.472005754240367,8.472005754240367,9.472005754240367
kursi kerja dp 302 a,Stacking Series,2026-12-01,6.330052412440558,5.330052412440558,8.330052412440558,9.330052412440558
kursi kerja dp 302 a,Stacking Series,2027-01-01,7.341511332400107,6.341511332400107,9.341511332400106,10.341511332400106
kursi kerja dp 302 a,Stacking Series,2027-02-01,6.7833836651095085,5.7833836651095085,8.783383665109508,9.783383665109508
kursi kerja dp 302 a,Stacking Series,2027-03-01,6.9331791864273535,5.9331791864273535,8.933179186427353,9.933179186427353
kursi kerja dp 302 a,Stacking Series,2027-04-01,6.439497032270909,5.439497032270909,8.439497032270909,9.439497032270909
kursi kerja dp 303,Stacking Series,2025-05-01,51.52826939414578,51.02826939414578,51.02826939414578,52.02826939414578
kursi kerja dp 303,Stacking Series,2025-06-01,50.02263521527509,49.52263521527509,49.52263521527509,50.52263521527509
kursi kerja dp 303,Stacking Series,2025-07-01,52.00443915507632,51.50443915507632,52.50443915507632,52.50443915507632
kursi kerja dp 303,Stacking Series,2025-08-01,54.20756519342852,53.70756519342852,54.20756519342852,54.70756519342852
kursi kerja dp 303,Stacking Series,2025-09-01,49.78454652060329,49.5,50.28454652060329,50.28454652060329
kursi kerja dp 303,Stacking Series,2025-10-01,49.7941359677987,49.5,49.7941359677987,50.2941359677987
kursi kerja dp 303,Stacking Series,2025-11-01,54.354630777211305,53.854630777211305,53.854630777211305,54.854630777211305
kursi kerja dp 303,Stacking Series,2025-12-01,52.32084695979699,51.82084695979699,52.32084695979699,52.82084695979699
kursi kerja dp 303,Stacking Series,2026-01-01,49.5,49.5,49.5,49.72016566844203
kursi kerja dp 303,Stacking Series,2026-02-01,51.76432691319471,51.26432691319471,51.26432691319471,52.26432691319471
kursi kerja dp 303,Stacking Series,2026-03-01,49.5,49.5,49.5,49.73107409827721
kursi kerja dp 303,Stacking Series,2026-04-01,49.5,49.5,49.5,49.74501425658811
kursi kerja dp 303,Stacking Series,2026-05-01,51.020869269875206,50.520869269875206,51.520869269875206,51.520869269875206
kursi kerja dp 303,Stacking Series,2026-06-01,49.5,49.5,49.5,49.5
kursi kerja dp 303,Stacking Series,2026-07-01,49.5,49.5,49.5,49.5
kursi kerja dp 303,Stacking Series,2026-08-01,49.5,49.5,49.50812898496779,49.50812898496779
kursi kerja dp 303,Stacking Series,2026-09-01,49.5,49.5,49.5,49.5
kursi kerja dp 303,Stacking Series,2026-10-01,51.216462629060494,50.716462629060494,50.716462629060494,51.716462629060494
kursi kerja dp 303,Stacking Series,2026-11-01,49.5,49.5,49.5,49.5
kursi kerja dp 303,Stacking Series,2026-12-01,49.5,49.5,49.5,49.5
kursi kerja dp 303,Stacking Series,2027-01-01,54.12097143791277,53.62097143791277,53.62097143791277,54.62097143791277
kursi kerja dp 303,Stacking Series,2027-02-01,49.88258558041427,49.5,50.38258558041427,50.38258558041427
kursi kerja dp 303,Stacking Series,2027-03-01,50.63728397078434,50.13728397078434,51.13728397078434,51.13728397078434
kursi kerja dp 303,Stacking Series,2027-04-01,49.5,49.5,49.5,49.5
kursi kerja dp 303 tb,Stacking Series,2025-05-01,60.59605698361348,50.99605698361348,60.59605698361348,70.19605698361349
kursi kerja dp 303 tb,Stacking Series,2025-06-01,60.39868870498143,50.79868870498143,60.39868870498143,69.99868870498143
kursi kerja dp 303 tb,Stacking Series,2025-07-01,61.16114503754292,51.56114503754292,61.16114503754292,70.76114503754292
kursi kerja dp 303 tb,Stacking Series,2025-08-01,62.966092784551364,53.36609278455136,62.966092784551364,72.56609278455136
kursi kerja dp 303 tb,Stacking Series,2025-09-01,62.522913682950886,52.922913682950885,62.522913682950886,72.1229136829509
kursi kerja dp 303 tb,Stacking Series,2025-10-01,62.10398950381689,52.50398950381689,62.10398950381689,71.7039895038169
kursi kerja dp 303 tb,Stacking Series,2025-11-01,63.960298350997334,54.36029835099733,63.960298350997334,73.56029835099733
kursi kerja dp 303 tb,Stacking Series,2025-12-01,64.7439905182782,55.143990518278194,64.7439905182782,74.34399051827819
kursi kerja dp 303 tb,Stacking Series,2026-01-01,63.89887808853335,54.29887808853335,63.89887808853335,73.49887808853336
kursi kerja dp 303 tb,Stacking Series,2026-02-01,64.39731374572287,54.79731374572287,64.39731374572287,73.99731374572286
kursi kerja dp 303 tb,Stacking Series,2026-03-01,63.580590967249464,53.98059096724946,63.580590967249464,73.18059096724946
kursi kerja dp 303 tb,Stacking Series,2026-04-01,62.80933395962642,53.20933395962642,62.80933395962642,72.40933395962642
kursi kerja dp 303 tb,Stacking Series,2026-05-01,62.972817044053514,53.37281704405351,62.972817044053514,72.57281704405352
kursi kerja dp 303 tb,Stacking Series,2026-06-01,60.41448325583409,50.81448325583409,60.41448325583409,70.0144832558341
kursi kerja dp 303 tb,Stacking Series,2026-07-01,58.30955870284143,48.70955870284143,58.30955870284143,67.90955870284142
kursi kerja dp 303 tb,Stacking Series,2026-08-01,57.73834601381631,48.13834601381631,57.73834601381631,67.3383460138163
kursi kerja dp 303 tb,Stacking Series,2026-09-01,56.681844839536886,47.081844839536885,56.681844839536886,66.28184483953689
kursi kerja dp 303 tb,Stacking Series,2026-10-01,57.20399496850811,47.60399496850811,57.20399496850811,66.8039949685081
kursi kerja dp 303 tb,Stacking Series,2026-11-01,56.30494312713471,46.70494312713471,56.30494312713471,65.90494312713471
kursi kerja dp 303 tb,Stacking Series,2026-12-01,54.89930237913947,45.29930237913947,54.89930237913947,64.49930237913946
kursi kerja dp 303 tb,Stacking Series,2027-01-01,56.76359915911525,47.16359915911525,56.76359915911525,66.36359915911525
kursi kerja dp 303 tb,Stacking Series,2027-02-01,56.66910169275058,47.06910169275058,56.66910169275058,66.26910169275058
kursi kerja dp 303 tb,Stacking Series,2027-03-01,56.91218186208483,47.31218186208483,56.91218186208483,66.51218186208483
kursi kerja dp 303 tb,Stacking Series,2027-04-01,55.44486221135147,45.84486221135147,55.44486221135147,65.04486221135147
kursi kerja dp 303a,Stacking Series,2025-05-01,9.23927091787814,6.739270917878139,11.73927091787814,11.73927091787814
kursi kerja dp 303a,Stacking Series,2025-06-01,6.5,6.5,8.570056892776499,8.570056892776499
kursi kerja dp 303a,Stacking Series,2025-07-01,7.255393938338612,6.5,6.5,9.755393938338612
kursi kerja dp 303a,Stacking Series,2025-08-01,8.784176311834369,6.5,8.784176311834369,11.284176311834369
kursi kerja dp 303a,Stacking Series,2025-09-01,8.595930071211358,6.5,6.5,11.095930071211358
kursi kerja dp 303a,Stacking Series,2025-10-01,8.246225026477717,6.5,8.246225026477717,10.746225026477717
kursi kerja dp 303a,Stacking Series,2025-11-01,8.497612792399204,6.5,10.997612792399204,10.997612792399204
kursi kerja dp 303a,Stacking Series,2025-12-01,8.025992246027498,6.5,8.025992246027498,10.525992246027498
kursi kerja dp 303a,Stacking Series,2026-01-01,7.574048552746378,6.5,10.074048552746378,10.074048552746378
kursi kerja dp 303a,Stacking Series,2026-02-01,8.005544392994832,6.5,10.505544392994832,10.505544392994832
kursi kerja dp 303a,Stacking Series,2026-03-01,7.699142684841574,6.5,10.199142684841574,10.199142684841574
kursi kerja dp 303a,Stacking Series,2026-04-01,7.680522636203366,6.5,10.180522636203367,10.180522636203367
kursi kerja dp 303a,Stacking Series,2026-05-01,7.925430545302124,6.5,6.5,10.425430545302124
kursi kerja dp 303a,Stacking Series,2026-06-01,6.999924930568188,6.5,6.5,9.499924930568188
kursi kerja dp 303a,Stacking Series,2026-07-01,7.009445371307996,6.5,6.5,9.509445371307997
kursi kerja dp 303a,Stacking Series,2026-08-01,7.490936341734781,6.5,6.5,9.99093634173478
kursi kerja dp 303a,Stacking Series,2026-09-01,7.21274951402786,6.5,6.5,9.712749514027859
kursi kerja dp 303a,Stacking Series,2026-10-01,7.633080936178605,6.5,10.133080936178605,10.133080936178605
kursi kerja dp 303a,Stacking Series,2026-11-01,7.102761411396089,6.5,6.5,9.602761411396088
kursi kerja dp 303a,Stacking Series,2026-12-01,6.751202721683335,6.5,6.751202721683335,9.251202721683335
kursi kerja dp 303a,Stacking Series,2027-01-01,7.8236920521657645,6.5,10.323692052165764,10.323692052165764
kursi kerja dp 303a,Stacking Series,2027-02-01,7.135451422989078,6.5,6.5,9.635451422989078
kursi kerja dp 303a,Stacking Series,2027-03-01,7.181114242960477,6.5,6.5,9.681114242960476
kursi kerja dp 303a,Stacking Series,2027-04-01,6.664995608968113,6.5,9.164995608968113,9.164995608968113
kursi kerja dp 304,Stacking Series,2025-05-01,101.74327111703025,0.0,134.74327111703025,269.86827111703025
kursi kerja dp 304,Stacking Series,2025-06-01,98.6796987105023,0.0,131.6796987105023,266.8046987105023
kursi kerja dp 304,Stacking Series,2025-07-01,102.56386867442961,0.0,135.5638686744296,270.6888686744296
kursi kerja dp 304,Stacking Series,2025-08-01,106.9035594608313,0.0,173.9035594608313,275.0285594608313
kursi kerja dp 304,Stacking Series,2025-09-01,98.2634654463436,0.0,131.26346544634362,266.3884654463436
kursi kerja dp 304,Stacking Series,2025-10-01,98.30398516533705,0.0,131.30398516533705,266.42898516533705
kursi kerja dp 304,Stacking Series,2025-11-01,107.35329798646926,0.0,140.35329798646927,275.4782979864693
kursi kerja dp 304,Stacking Series,2025-12-01,103.34882407377388,0.0,170.34882407377387,271.47382407377387
kursi kerja dp 304,Stacking Series,2026-01-01,97.23752202859981,0.0,130.2375220285998,265.3625220285998
kursi kerja dp 304,Stacking Series,2026-02-01,102.31318011462696,0.0,169.31318011462696,270.43818011462696
kursi kerja dp 304,Stacking Series,2026-03-01,97.33346561461092,0.0,147.33346561461093,265.45846561461093
kursi kerja dp 304,Stacking Series,2026-04-01,97.36606330838285,0.0,130.36606330838285,265.4910633083829
kursi kerja dp 304,Stacking Series,2026-05-01,100.93920381381294,0.0,133.93920381381292,269.0642038138129
kursi kerja dp 304,Stacking Series,2026-06-01,90.22722630576419,0.0,157.2272263057642,258.3522263057642
kursi kerja dp 304,Stacking Series,2026-07-01,91.21219253636373,0.0,124.21219253636373,259.3371925363637
kursi kerja dp 304,Stacking Series,2026-08-01,97.05587031956283,0.0,130.0558703195628,265.1808703195628
kursi kerja dp 304,Stacking Series,2026-09-01,94.84677996238253,0.0,161.84677996238253,262.9717799623825
kursi kerja dp 304,Stacking Series,2026-10-01,101.53617936094867,0.0,168.53617936094867,269.66117936094867
kursi kerja dp 304,Stacking Series,2026-11-01,95.47625721107629,0.0,162.4762572110763,263.6012572110763
kursi kerja dp 304,Stacking Series,2026-12-01,93.00267565860358,0.0,126.00267565860358,261.1276756586036
kursi kerja dp 304,Stacking Series,2027-01-01,107.46140634033503,0.0,174.46140634033503,275.58640634033503
kursi kerja dp 304,Stacking Series,2027-02-01,99.04409554550053,0.0,166.0440955455005,267.1690955455005
kursi kerja dp 304,Stacking Series,2027-03-01,100.58062569370344,0.0,133.58062569370344,268.70562569370344
kursi kerja dp 304,Stacking Series,2027-04-01,93.15595420266321,0.0,126.15595420266321,261.2809542026632
kursi kerja dp 305,Stacking Series,2025-05-01,9.426053308562098,7.932719975228764,9.426053308562098,10.919386641895432
kursi kerja dp 305,Stacking Series,2025-06-01,9.395351576330446,7.902018242997112,9.395351576330446,10.88868490966378
kursi kerja dp 305,Stacking Series,2025-07-01,9.5139558947289,8.020622561395566,9.5139558947289,11.007289228062234
kursi kerja dp 305,Stacking Series,2025-08-01,9.794725544263546,8.301392210930212,9.794725544263546,11.28805887759688
kursi kerja dp 305,Stacking Series,2025-09-01,9.725786572903472,8.232453239570138,9.725786572903472,11.219119906236806
kursi kerja dp 305,Stacking Series,2025-10-01,9.660620589482628,8.167287256149294,9.660620589482628,11.153953922815962
kursi kerja dp 305,Stacking Series,2025-11-01,9.949379743488473,8.456046410155139,9.949379743488473,11.442713076821807
kursi kerja dp 305,Stacking Series,2025-12-01,10.071287413954387,8.577954080621053,10.071287413954387,11.564620747287721
kursi kerja dp 305,Stacking Series,2026-01-01,9.939825480438522,8.446492147105188,9.939825480438522,11.433158813771856
kursi kerja dp 305,Stacking Series,2026-02-01,10.017359916001334,8.524026582668,10.017359916001334,11.510693249334668
kursi kerja dp 305,Stacking Series,2026-03-01,9.890314150461027,8.396980817127693,9.890314150461027,11.38364748379436
kursi kerja dp 305,Stacking Series,2026-04-01,9.77034083816411,8.277007504830776,9.77034083816411,11.263674171497444
kursi kerja dp 305,Stacking Series,2026-05-01,9.795771540186104,8.30243820685277,9.795771540186104,11.289104873519438
kursi kerja dp 305,Stacking Series,2026-06-01,9.397808506463083,7.9044751731297485,9.397808506463083,10.891141839796417
kursi kerja dp 305,Stacking Series,2026-07-01,9.070375798219779,7.5770424648864445,9.070375798219779,10.563709131553113
kursi kerja dp 305,Stacking Series,2026-08-01,8.981520491038093,7.488187157704759,8.981520491038093,10.474853824371428
kursi kerja dp 305,Stacking Series,2026-09-01,8.817175863927961,7.323842530594627,8.817175863927961,10.310509197261295
kursi kerja dp 305,Stacking Series,2026-10-01,8.898399217323485,7.405065883990151,8.898399217323485,10.391732550656819
kursi kerja dp 305,Stacking Series,2026-11-01,8.758546708665401,7.265213375332067,8.758546708665401,10.251880041998735
kursi kerja dp 305,Stacking Series,2026-12-01,8.539891481199474,7.04655814786614,8.539891481199474,10.033224814532808
kursi kerja dp 305,Stacking Series,2027-01-01,8.82989320252904,7.336559869195707,8.82989320252904,10.323226535862375
kursi kerja dp 305,Stacking Series,2027-02-01,8.815193596650092,7.321860263316758,8.815193596650092,10.308526929983426
kursi kerja dp 305,Stacking Series,2027-03-01,8.85300606743542,7.359672734102086,8.85300606743542,10.346339400768754
kursi kerja dp 305,Stacking Series,2027-04-01,8.62475634398801,7.131423010654675,8.62475634398801,10.118089677321343
kursi kerja dp 308,Stacking Series,2025-05-01,98.29820193082676,0.0,72.29820193082676,296.29820193082674
kursi kerja dp 308,Stacking Series,2025-06-01,95.23510478551896,0.0,69.23510478551896,293.23510478551896
kursi kerja dp 308,Stacking Series,2025-07-01,98.99220165613194,0.0,72.99220165613194,296.99220165613195
kursi kerja dp 308,Stacking Series,2025-08-01,103.1827409460742,0.0,77.1827409460742,301.1827409460742
kursi kerja dp 308,Stacking Series,2025-09-01,94.77764594967596,0.0,68.77764594967596,292.77764594967596
kursi kerja dp 308,Stacking Series,2025-10-01,94.7832406585168,0.0,68.7832406585168,292.7832406585168
kursi kerja dp 308,Stacking Series,2025-11-01,103.47994002636452,0.0,77.47994002636452,301.4799400263645
kursi kerja dp 308,Stacking Series,2025-12-01,99.58885160949832,0.0,73.58885160949832,297.5888516094983
kursi kerja dp 308,Stacking Series,2026-01-01,93.65913001136003,0.0,67.65913001136003,291.65913001136005
kursi kerja dp 308,Stacking Series,2026-02-01,98.5142666553384,0.0,72.5142666553384,296.5142666553384
kursi kerja dp 308,Stacking Series,2026-03-01,93.69146254909772,0.0,67.69146254909772,291.6914625490977
kursi kerja dp 308,Stacking Series,2026-04-01,93.68206836097119,0.0,67.68206836097119,291.6820683609712
kursi kerja dp 308,Stacking Series,2026-05-01,97.07885750740424,0.0,71.07885750740424,295.0788575074042
kursi kerja dp 308,Stacking Series,2026-06-01,86.74518782403217,0.0,60.74518782403217,284.7451878240322
kursi kerja dp 308,Stacking Series,2026-07-01,87.65043594348813,0.0,61.650435943488134,285.6504359434881
kursi kerja dp 308,Stacking Series,2026-08-01,93.22938850551533,0.0,67.22938850551533,291.2293885055153
kursi kerja dp 308,Stacking Series,2026-09-01,91.07167734209018,0.0,65.07167734209018,289.0716773420902
kursi kerja dp 308,Stacking Series,2026-10-01,97.44052223510566,0.0,71.44052223510566,295.4405222351057
kursi kerja dp 308,Stacking Series,2026-11-01,91.58141823450542,0.0,65.58141823450542,289.5814182345054
kursi kerja dp 308,Stacking Series,2026-12-01,89.14950651106595,0.0,63.14950651106595,287.14950651106597
kursi kerja dp 308,Stacking Series,2027-01-01,102.92797755132568,0.0,76.92797755132568,300.9279775513257
kursi kerja dp 308,Stacking Series,2027-02-01,94.79454390965556,0.0,68.79454390965556,292.79454390965554
kursi kerja dp 308,Stacking Series,2027-03-01,96.18012614752476,0.0,70.18012614752476,294.1801261475248
kursi kerja dp 308,Stacking Series,2027-04-01,89.00389861512144,0.0,63.00389861512144,287.00389861512144
kursi kerja fs 503 har,Fashion Series,2025-05-01,5.124178538252808,5.124178538252808,5.124178538252808,5.124178538252808
kursi kerja fs 503 har,Fashion Series,2025-06-01,5.045393924856715,5.045393924856715,5.045393924856715,5.045393924856715
kursi kerja fs 503 har,Fashion Series,2025-07-01,5.06327014074928,5.06327014074928,5.06327014074928,5.06327014074928
kursi kerja fs 503 har,Fashion Series,2025-08-01,5.306384996701001,5.306384996701001,5.306384996701001,5.306384996701001
kursi kerja fs 503 har,Fashion Series,2025-09-01,4.866782006183694,4.866782006183694,4.866782006183694,4.866782006183694
kursi kerja fs 503 har,Fashion Series,2025-10-01,4.827323494777845,4.827323494777845,4.827323494777845,4.827323494777845
kursi kerja fs 503 har,Fashion Series,2025-11-01,5.231059497147964,5.231059497147964,5.231059497147964,5.231059497147964
kursi kerja fs 503 har,Fashion Series,2025-12-01,5.029806989935805,5.029806989935805,5.029806989935805,5.029806989935805
kursi kerja fs 503 har,Fashion Series,2026-01-01,4.6983064669180585,4.6983064669180585,4.6983064669180585,4.6983064669180585
kursi kerja fs 503 har,Fashion Series,2026-02-01,4.923411539766915,4.923411539766915,4.923411539766915,4.923411539766915
kursi kerja fs 503 har,Fashion Series,2026-03-01,4.694431219930183,4.694431219930183,4.694431219930183,4.694431219930183
kursi kerja fs 503 har,Fashion Series,2026-04-01,4.707847669946394,4.707847669946394,4.707847669946394,4.707847669946394
kursi kerja fs 503 har,Fashion Series,2026-05-01,4.889578899643545,4.889578899643545,4.889578899643545,4.889578899643545
kursi kerja fs 503 har,Fashion Series,2026-06-01,4.38792874038034,4.38792874038034,4.38792874038034,4.38792874038034
kursi kerja fs 503 har,Fashion Series,2026-07-01,4.429302903132985,4.429302903132985,4.429302903132985,4.429302903132985
kursi kerja fs 503 har,Fashion Series,2026-08-01,4.723888574605119,4.723888574605119,4.723888574605119,4.723888574605119
kursi kerja fs 503 har,Fashion Series,2026-09-01,4.639644632393146,4.639644632393146,4.639644632393146,4.639644632393146
kursi kerja fs 503 har,Fashion Series,2026-10-01,4.973788564669126,4.973788564669126,4.973788564669126,4.973788564669126
kursi kerja fs 503 har,Fashion Series,2026-11-01,4.691474259339013,4.691474259339013,4.691474259339013,4.691474259339013
kursi kerja fs 503 har,Fashion Series,2026-12-01,4.583913009554442,4.583913009554442,4.583913009554442,4.583913009554442
kursi kerja fs 503 har,Fashion Series,2027-01-01,5.311645725332964,5.311645725332964,5.311645725332964,5.311645725332964
kursi kerja fs 503 har,Fashion Series,2027-02-01,4.920198428465541,4.920198428465541,4.920198428465541,4.920198428465541
kursi kerja fs 503 har,Fashion Series,2027-03-01,5.0099143149711,5.0099143149711,5.0099143149711,5.0099143149711
kursi kerja fs 503 har,Fashion Series,2027-04-01,4.6483141293330155,4.6483141293330155,4.6483141293330155,4.6483141293330155
kursi kerja fs 811 har mesh,Fashion Series,2025-05-01,30.39902192011276,21.199021920112756,30.39902192011276,39.59902192011276
kursi kerja fs 811 har mesh,Fashion Series,2025-06-01,30.300008833665682,21.100008833665683,30.300008833665682,39.50000883366568
